trial,gate_score,sec,err,arch,param,domain,width,depth,lr,ema,batch,emb,heads,patch,params,epochs,val_loss,stopped_by,GA,GB,GC,GD,GD_trace
472,1.5436264223992582,195.2,,dit,vp,angle,64,8,0.001519548883460496,0.99,512,256,8,1,628802,174,0.7285568118095398,patience,9.206472001814556e-16,0.01358110274137192,0.23154396335988872,0.1697536751921853,0.020336957535917848
470,1.5903659459635315,365.5,,dit,ve,angle,64,7,0.0016141803275212324,0.999,256,64,8,1,541826,214,0.7274087071418762,patience,2.4967280850768575e-16,0.010287169233881954,0.23855489189452972,0.1645090683992194,0.020814832744371774
473,11.307725648550822,352.1,,adm,edm,angle,128,4,0.003080336474729712,0.999,128,64,4,,19968130,56,0.9905723333358765,patience,1.4444913459235844e-16,0.5653862824275411,1.3825406569433392,0.7547516200922021,0.546122645986984
474,2.56033283257946,246.4,,dit,ve,angle,64,8,0.002686997670758571,0.999,512,256,8,1,628802,234,0.728995144367218,patience,2.6085140721307066e-16,0.012847618467467958,0.38404992488691897,0.17932173900128087,0.025336265133559004
477,71.32987898027406,75.8,,conv,vp,angle,96,8,0.0025052429620224773,0.99,256,256,,,1366178,17,0.9386481046676636,patience,2.0105629775123614e-15,3.5664939490137035,5.074800355817979,2.1822650797335412,1.8079107311614167
468,2.3180140729626704,796.8,,uvit,vp,angle,64,6,0.003986306020504976,0.999,256,256,8,1,397864,522,0.7326551079750061,patience,9.674291176301372e-16,0.043402008475309284,0.3477021109444005,0.2766437949172183,0.05445472933088823
476,1.8905957251433918,343.7,,dit,ve,angle,64,8,0.0035096283670506675,0.999,256,128,8,1,620610,174,0.7277702689170837,patience,2.648664659103373e-16,0.011898553818616486,0.28358935877150876,0.16706752226325802,0.020550769307664415
469,8.166447731746365,884.8,,dit,vp,angle,64,6,0.0014711684390943198,0.9999,256,256,8,1,479426,600,0.7445391416549683,max_epochs,1.7090951017788121e-15,0.046428868770460596,1.2249671597619547,0.2803241461595663,0.12646397434815632
478,1.8507119005225925,349.1,,dit,vp,angle,64,8,0.0030665319792490754,0.999,256,64,8,1,616514,180,0.728512704372406,patience,9.889293255118666e-16,0.013607478080561286,0.2776067850783889,0.17345885529612004,0.023562759260759486
471,2.2909375656270705,877.0,,adm,edm,pixel,32,2,0.00450351929121997,0.999,128,64,2,,1259554,274,0.8244886994361877,patience,2.1461754922973688e-16,0.03491416239014722,0.34364063484406054,0.2610635242723865,0.03719052899771789
480,1.6180608383795978,226.4,,dit,ve,angle,64,8,0.0029743976937123516,0.99,256,256,8,1,628802,124,0.7288516759872437,patience,2.293752631357127e-16,0.017503751619089014,0.24270912575693968,0.18189395277015716,0.032633543422711304
481,1.8292575541291183,227.6,,dit,vp,angle,64,8,0.0011078448934877993,0.99,512,256,8,1,628802,207,0.7306035757064819,patience,9.336334856244295e-16,0.019807227879587774,0.27438863311936773,0.20483392242700332,0.0306133968419439
483,1.4930332439091063,142.4,,dit,vp,angle,64,6,0.0015437031365188555,0.99,512,256,8,1,479426,144,0.7279151678085327,patience,9.53143994830692e-16,0.013852391593573099,0.22395498658636595,0.17401832656407176,0.027694450963637995
484,7.110045003729271,85.2,,mlp,vp,angle,128,5,0.0027036781435548453,0.99,256,256,,,231104,139,0.7719902992248535,patience,1.0911708055900547e-15,0.2392695188615468,1.0665067505593906,0.5652989652384595,0.28914406296296086
482,1.93299134771736,167.2,,dit,vp,angle,64,8,0.0019299825966572182,0.99,512,256,8,1,628802,148,0.7286897301673889,patience,9.477459909572922e-16,0.015772061396488235,0.289948702157604,0.17245149109150854,0.032650420361839926
479,1.9012114727947391,403.1,,dit,vp,angle,64,8,0.0009459358729044673,0.999,256,256,8,1,628802,209,0.7287227511405945,patience,9.743597204951587e-16,0.014700339300808052,0.28518172091921085,0.18713254857605643,0.02805977263728897
486,1.7773596314579674,177.6,,dit,vp,angle,64,6,0.001318415542518534,0.99,512,256,8,1,479426,186,0.7302613258361816,patience,9.151426686415963e-16,0.020019996221512626,0.2666039447186951,0.1918038152805326,0.028716996234855817
487,1.6813255908716052,205.2,,dit,vp,angle,64,6,0.003612772847663357,0.99,256,256,8,1,479426,118,0.7289872765541077,patience,9.459860818689406e-16,0.017823255468405685,0.2521988386307408,0.18709260931166488,0.05056608102200009
489,2.353576270927501,230.1,,adm,ve,pixel,32,4,0.003970396350453154,0.99,256,64,2,,1259554,120,0.7285059094429016,patience,2.356887661515798e-16,0.05920197531021243,0.2762550535940262,0.4707152541855003,0.10425066485439859
488,2.1865211228408157,234.0,,dit,vp,angle,64,6,0.001499085857321895,0.999,512,256,8,1,479426,272,0.7296429872512817,patience,1.0335534849236167e-15,0.01736219644489001,0.3279781684261223,0.1979831722760872,0.04120161989015513
485,1.6750835997268985,429.2,,uvit,vp,angle,64,6,0.0014621970288219773,0.99,128,256,8,1,397864,143,0.7282816767692566,patience,9.139759325211812e-16,0.021093878079808892,0.25126253995903475,0.19892420330298113,0.029722814179461356
492,2.103701647127414,151.2,,dit,vp,angle,128,6,0.0015662302662181353,0.99,512,256,8,1,1868162,146,0.7287306189537048,patience,9.424304579716106e-16,0.020634283610067916,0.3155552470691121,0.18772382095135637,0.027521811224682467
491,1.5826115253509598,210.8,,dit,vp,angle,64,6,0.0008886060699930951,0.99,512,64,8,1,467138,231,0.7290704846382141,patience,9.924994520791293e-16,0.01564251265095873,0.23739172880264398,0.1875736511519039,0.027395244018836844
490,2.0431996662395404,327.0,,dit,ve,angle,256,6,0.0025880544327159275,0.999,256,256,8,1,7373570,175,0.7283058762550354,patience,2.512448683381877e-16,0.015376672658402368,0.30647994993593103,0.18404617624268896,0.11768156903391458
495,48.62098724993858,123.7,,unet,ve,angle,128,7,0.002774984272625358,0.999,256,256,,,20096642,18,0.9838130474090576,patience,5.806992424817063e-17,2.431049362496929,1.1401131148332266,1.963888967208863,2.4151000771603486
493,2.006206598930384,295.7,,dit,vp,angle,64,6,0.0021889557718230384,0.99,128,256,8,2,478664,97,0.7313599586486816,patience,8.865323689171093e-16,0.02062915829190004,0.3009309898395576,0.21468486444608956,0.05960485595651571
496,5.234247496495454,128.9,,mlp,vp,angle,128,4,0.0013108277278988717,0.999,512,256,,,198080,588,0.7454536557197571,patience,1.0835394685155491e-15,0.12400814640506819,0.7851371244743182,0.4373918052880944,0.10165070365889987
494,2.359040121514143,220.6,,dit,ve,angle,64,6,0.0022225517367961793,0.999,512,256,8,1,479426,255,0.7291433215141296,patience,2.4339143317608144e-16,0.014576810759582948,0.3538560182271214,0.18120569879829923,0.027740079398879378
497,4.819056364401716,134.7,,mlp,ve,angle,512,6,0.001629367918267053,0.999,256,256,,,3612224,228,0.7445587515830994,patience,2.2524584547060056e-16,0.11153644623936976,0.7228584546602573,0.4373812826023559,0.08956013694656356
498,2.3975479368815433,115.3,,conv,edm,angle,16,6,0.00300534628469913,0.99,256,256,,,32818,76,0.8247867226600647,patience,2.2227603474712636e-16,0.06657207477907878,0.3596321905322315,0.3748040312320114,0.05920766237638248
501,10.89357718583634,132.1,,adm,edm,angle,96,4,0.0006784645185097399,0.999,128,128,2,,11268194,16,0.9906139373779297,patience,1.3648715470527702e-16,0.544678859291817,0.9293138197144221,0.7547249753824604,0.5460686317711358
502,1.9263830675483933,122.7,,unet,vp,angle,32,4,0.001462923204773924,0.99,512,256,,,1075298,90,0.7299402356147766,patience,1.0271303857623506e-15,0.055105213680877396,0.288957460132259,0.35427148878330905,0.06933310161374849
500,1.630850992278567,336.2,,dit,edm,angle,64,6,0.001962942538932881,0.99,128,256,8,1,479426,104,0.8205681443214417,patience,1.927168695041045e-16,0.016402976921130907,0.24462764884178503,0.1728280978701449,0.018838715195874153
503,1.7194558951657462,273.1,,dit,edm,angle,64,6,0.0018910471497380241,0.99,256,256,8,1,479426,166,0.8206940293312073,patience,2.332014631720219e-16,0.01376974530122399,0.2579183842748619,0.17352400052549824,0.023421205894224417
499,1.762656166553824,372.9,,dit,vp,pixel,64,6,0.0015993089973657753,0.999,256,256,8,1,479426,246,0.7290881872177124,patience,9.281936145014665e-16,0.014987552037814433,0.2643984249830736,0.17592681928907825,0.029729173830277993
507,5.152462774892323,94.5,,mlp,vp,angle,256,8,0.0015973922700912144,0.99,512,256,,,1217344,237,0.7410252094268799,patience,1.0401635041334882e-15,0.10386417726970243,0.7728694162338483,0.378979289467931,0.08113369738830668
504,1.672015716567418,267.7,,dit,edm,angle,64,6,0.003045173533964082,0.99,256,64,8,1,467138,160,0.8196977972984314,patience,1.8192838769973258e-16,0.014112277700655262,0.2508023574851127,0.15334633096395234,0.016095333228752052
475,3.0141065762339676,1751.3,,adm,ve,angle,16,7,0.0021007649040559687,0.9999,256,256,2,,390162,600,0.7385632395744324,max_epochs,1.865731764096088e-16,0.1331451143184239,0.4521159864350951,0.4634737601421915,0.33901516172423274
508,19.160110022753766,146.2,,dit,ve,pixel,64,6,0.003376000711492791,0.9999,256,256,8,1,479426,82,0.9006890654563904,patience,1.1637131998066033e-16,0.8334217126423507,2.8740165034130647,1.1894088258493074,1.2293290082470945
506,1.6432327595900484,350.5,,dit,ve,angle,64,8,0.0038791769678077678,0.999,256,256,8,1,628802,175,0.7278962731361389,patience,2.311282778172445e-16,0.014413751964221122,0.24648491393850727,0.16683140134946361,0.02619312002769483
511,1.7090742990077092,286.0,,unet,ve,angle,32,4,0.003310586697565214,0.999,256,256,,,1075298,153,0.7280481457710266,patience,2.2660988782469157e-16,0.048795345479988095,0.24447148566890714,0.34181485980154186,0.05920840411551922
509,2.020890880773727,306.9,,conv,ve,angle,16,7,0.0025870022135394063,0.999,256,256,,,37458,235,0.7295913100242615,patience,2.663492989534488e-16,0.07036540643185041,0.24948702364076747,0.4041781761547454,0.10038761712430447
505,2.5236221719890235,605.0,,adm,vp,pixel,128,2,0.0034715285975408404,0.99,256,256,2,,20066434,259,0.732239842414856,patience,1.0277569318773743e-15,0.06580825714640914,0.3785433257983535,0.3166778006801737,0.0882383769838398
512,2.175492700681073,411.1,,dit,ve,pixel,64,6,0.0024431655616523437,0.999,256,256,8,1,479426,278,0.7326228618621826,patience,2.1892871075314015e-16,0.023877802943642612,0.3263239051021609,0.21373443977860881,0.025669319161052143
515,10.536445435404891,483.4,,dit,vp,angle,64,6,0.001738741613551654,0.9999,512,256,8,1,479426,600,0.7878445386886597,max_epochs,1.2299350578357987e-15,0.21915437331642096,1.5804668153107337,0.5809389640861902,0.47052095406622857
517,1.6841293390418015,379.8,,adm,edm,angle,128,2,0.00018623050603630586,0.999,128,64,2,,19968130,65,0.8208385109901428,patience,1.9263137491940576e-16,0.03701816586301376,0.2526194008562702,0.3121544164348351,0.04602411155673834
510,5.088715457635226,872.0,,dit,ve,angle,64,6,0.002169373876644416,0.9999,256,64,8,1,467138,600,0.738142192363739,max_epochs,2.233247465284441e-16,0.0752360636154521,0.7633073186452839,0.36219741259948735,0.07327433882485687
519,2.1398598028178046,239.8,,unet,vp,angle,16,5,0.0036173866259960868,0.999,512,256,,,278322,238,0.7315179705619812,patience,1.034826315830273e-15,0.06735763213071078,0.3209789704226707,0.3942255847273568,0.13995202733629994
518,18.766503995286456,327.6,,adm,ve,pixel,48,4,0.0037913260021099683,0.9999,512,256,2,,2859314,328,0.8129873275756836,patience,9.763599381293096e-17,0.9383251997643229,0.9155711437346787,1.128137786875971,1.2186311650758281
513,7.366230280504784,896.4,,dit,ve,angle,64,6,0.0024417077059181794,0.9999,256,256,8,1,479426,600,0.7402004599571228,max_epochs,2.2249971113512984e-16,0.04248565105779334,1.1049345420757175,0.26680712023313474,0.043071449268451
516,1.6589591327661688,832.5,,adm,edm,angle,48,8,0.0007785690222826101,0.9995,128,128,2,,3362354,133,0.8218432068824768,patience,1.9094842213701375e-16,0.03456783041193012,0.2488438699149253,0.2904682003127949,0.03474880526613896
521,2.8264286662200706,245.7,,dit,vp,pixel,64,6,0.0014180010309797725,0.99,512,256,8,1,479426,289,0.7411964535713196,patience,9.19316729514037e-16,0.05546900144295441,0.42396429993301055,0.30686736553884514,0.06832133076442781
522,2.07685959146023,232.4,,uvit,vp,angle,64,6,0.0019286509209875007,0.99,512,64,8,1,385576,259,0.7303256988525391,patience,9.678698843456883e-16,0.022963956397318075,0.3115289387190345,0.2135256077820072,0.029055112596679096
520,1.7943342421463175,492.8,,adm,edm,angle,48,6,0.0005732790506064264,0.99,128,128,2,,3362354,75,0.8199506998062134,patience,2.064490089661938e-16,0.04099139024513465,0.2691501363219476,0.28663280338365926,0.04049247398872864
527,16.399623544852343,70.5,,dit,edm,angle,256,6,0.0019816316651262234,0.999,256,256,8,1,7373570,16,0.9923135042190552,patience,9.706506049883957e-17,0.7944830252160615,2.459943531727851,1.100609722120233,1.1174763884629442
514,10.332509656091473,1160.0,,unet,vp,angle,96,6,0.002766043979624824,0.9999,256,256,,,11333858,416,0.7521941661834717,patience,1.8307797079617576e-15,0.15215805278939887,1.5498764484137209,0.5380737410052435,0.3461572441006899
524,1.8593918713590278,277.5,,unet,vp,angle,32,2,0.0016234233384466122,0.999,256,256,,,1075298,141,0.7292066216468811,patience,1.0304067147218379e-15,0.05430122954352279,0.27890878070385416,0.36456736120611477,0.09643945472079375
523,1.9328002791516354,374.5,,conv,vp,angle,96,4,0.0022317889087194124,0.999,256,256,,,701858,364,0.7296491861343384,patience,9.342921336036715e-16,0.06484744421331978,0.27038804065443245,0.3865600558303271,0.12455459410762387
530,13.835578320978827,59.7,,dit,edm,angle,64,6,0.0017209965288194305,0.9995,256,256,8,1,479426,16,0.9906445145606995,patience,8.048633605937845e-17,0.6917789160489414,1.833599114018424,0.9626871110023825,0.8769553056579136
525,1.6818289202455021,234.9,,dit,ve,angle,64,6,0.0024391074697040368,0.99,256,256,8,1,479426,143,0.7289146184921265,patience,2.551326385404983e-16,0.01679131296792824,0.2522743380368253,0.1843564141563005,0.05477432312481985
529,2.0130028289510573,118.6,,conv,ve,angle,48,6,0.002034087885290455,0.99,256,256,,,265874,79,0.7300277948379517,patience,2.335803775882485e-16,0.0652594746730184,0.29007429547488633,0.40260056579021153,0.09147963709817607
532,11.006805611397578,59.0,,dit,edm,pixel,64,6,0.0027265833256389896,0.9995,256,256,8,1,479426,16,0.9906784296035767,patience,1.7671846950210637e-16,0.5503402805698789,1.1654720070428723,0.7018597895996249,0.4426560768875486
526,1.6296527333550836,244.5,,dit,vp,angle,64,8,0.0021906588031210253,0.99,256,256,8,1,628802,119,0.7285499572753906,patience,9.278291869653015e-16,0.013561475571467696,0.24444791000326255,0.17883871318806874,0.05405435627503797
528,2.2923620924961337,259.9,,dit,vp,angle,64,6,0.0018634150917592087,0.999,256,256,8,2,478664,158,0.7313620448112488,patience,1.0135121663451333e-15,0.019298912181549888,0.34385431387442,0.21080408169145154,0.048084193514158935
537,47.67285344447128,87.3,,adm,ve,angle,48,5,0.0023845036085921967,0.999,256,64,2,,2822450,18,0.9655840396881104,patience,6.618980466476205e-17,2.383642672223564,0.9912144118710972,1.948846596215734,2.395503962257317
535,1.8135266192177024,244.2,,dit,vp,angle,64,6,0.0019111073669534516,0.99,256,64,8,1,467138,147,0.7286860346794128,patience,9.406256309432438e-16,0.015060258957181993,0.27202899288265536,0.17787277332677762,0.03556287864744774
534,1.9005563317139518,269.1,,conv,edm,angle,48,7,0.0009443097981249846,0.999,128,128,,,301298,101,0.822260856628418,patience,2.0404437196990335e-16,0.06005101569487059,0.28508344975709277,0.3583380599896121,0.06737683305112427
531,1.664444096774467,443.8,,dit,edm,angle,128,6,0.0011140505386192723,0.999,128,128,8,1,1851778,141,0.819354772567749,patience,2.410461249204456e-16,0.010411919610090248,0.24966661451617003,0.14598759727152352,0.017883587413492986
533,1.975743211788226,410.0,,adm,edm,angle,128,5,0.00015364563127436066,0.999,128,64,2,,19968130,74,0.821220874786377,patience,2.4122219220244823e-16,0.0388351129546447,0.2963614817682339,0.2888376994689568,0.035363023302130536
538,1.8750829721111206,196.2,,dit,ve,pixel,64,6,0.002018802795602968,0.999,256,256,8,1,479426,226,0.7300379872322083,patience,2.500548190102383e-16,0.017315861311499425,0.2812624458166681,0.19328903616179727,0.02609005102828787
542,1.5201655836126562,138.7,,dit,vp,angle,64,6,0.0009042690100776372,0.99,128,256,8,1,479426,141,0.7283181548118591,patience,9.239818155859613e-16,0.011798504065749782,0.22802483754189842,0.19825491546523497,0.025591573750439932
541,2.082043425797692,178.9,,conv,vp,angle,96,2,0.0035111871978429983,0.999,256,256,,,369698,230,0.7320026159286499,patience,9.62584182452554e-16,0.0754858093653703,0.283321804807063,0.4164086851595384,0.16092725800576232
543,2.0193985629383717,190.5,,dit,ve,pixel,64,6,0.004183157103511638,0.99,256,256,8,1,479426,116,0.7329825162887573,patience,2.346818838814385e-16,0.03122161238887533,0.3029097844407557,0.2365059257486878,0.04802422156979355
540,1.7009374240359925,331.8,,dit,vp,angle,64,6,0.001442372906700253,0.999,256,256,8,1,479426,213,0.7282973527908325,patience,9.013072629373231e-16,0.012165789158796292,0.25514061360539886,0.16724841980125862,0.024361539388329072
536,1.79903991024724,627.1,,adm,ve,angle,16,4,0.0014901615654334434,0.999,128,64,4,,318738,137,0.7302334308624268,patience,2.6289048244241407e-16,0.06044077057336539,0.25635360085698966,0.359807982049448,0.08153557657234015
545,1.9346462982748496,141.5,,dit,vp,angle,64,6,0.0022310514257753503,0.99,512,256,8,1,479426,136,0.7295792102813721,patience,9.604374782249099e-16,0.019278556025176474,0.2901969447412274,0.20035690977045473,0.03333978533880617
544,1.9255787504883708,173.1,,dit,vp,angle,64,6,0.0008401131403107094,0.99,512,256,8,1,479426,239,0.7298233509063721,patience,9.364366046722067e-16,0.020196442297027994,0.2888368125732556,0.19840675099147195,0.024991327752098197
547,2.015480036401754,135.1,,conv,vp,angle,48,5,0.0010305342463891485,0.99,128,64,,,215090,57,0.7299737334251404,patience,9.41333812463794e-16,0.06921838250015977,0.2801673752923024,0.4030960072803509,0.09709513409175155
546,1.6988315779776768,401.3,,adm,edm,angle,32,4,0.0011974545497871114,0.999,256,64,4,,1259554,155,0.820478081703186,patience,1.9979507333630082e-16,0.03677673017987648,0.2548247366966515,0.27686780641444797,0.040892141061988775
548,2.126501830006033,380.6,,dit,ve,angle,64,6,0.002381794845686617,0.9995,256,256,8,1,479426,244,0.7292794585227966,patience,2.38159315850962e-16,0.011926696659986469,0.3189752745009049,0.17288802062096512,0.02230735165363074
550,47.25257543797675,405.2,,adm,vp,angle,128,8,0.001897880335971457,0.99,256,256,4,,23808130,95,0.9825806021690369,patience,2.5729662241856375e-16,2.3626287718988377,0.989520511182437,1.9416490995125946,2.352193206521344
553,1.8430554862107338,135.0,,adm,ve,pixel,16,6,0.004698166721531863,0.99,512,128,4,,381970,94,0.7301958799362183,patience,2.417438773343222e-16,0.033867432773968975,0.27645832293161005,0.2662820758319447,0.06738425565075142
549,1.5403130233935691,534.8,,dit,vp,angle,64,6,0.0005443384517366036,0.99,128,256,8,1,479426,177,0.7288016676902771,patience,9.6099151362695e-16,0.01851246328316991,0.23104695350903537,0.20344748890117897,0.02458014499057366
539,8.645110270282842,1099.0,,dit,vp,angle,64,8,0.0026304400832130076,0.9999,256,256,4,1,628802,598,0.7406477928161621,patience,1.648226398673792e-15,0.04448437978619779,1.2967665405424262,0.28211706014330085,0.026158146888671362
554,1.778948994797667,322.1,,adm,edm,angle,48,5,0.00022784047283363475,0.99,128,64,4,,2822450,63,0.8215599656105042,patience,2.1409968938250665e-16,0.050857173301791514,0.26684234921965005,0.3197069691817985,0.04352856766980585
557,2.1540514966694357,270.6,,adm,vp,pixel,96,5,0.0006624776626249519,0.99,128,256,2,,11317346,64,0.7291277647018433,patience,1.054567323747103e-15,0.02360999583332024,0.32310772450041536,0.2484071455490074,0.048177367373104
555,1.813712265473109,548.2,,dit,vp,angle,64,6,0.0006528326078135725,0.99,128,256,8,1,479426,185,0.7300942540168762,patience,9.667284833952592e-16,0.017410523401539812,0.27205683982096635,0.18766613140792088,0.02622710781697887
558,2.1561795010100755,309.7,,dit,vp,angle,64,5,0.0014051328362348484,0.99,128,64,8,2,391688,117,0.7301642894744873,patience,9.78344648233493e-16,0.02428617849449477,0.32342692515151134,0.22470745835272413,0.0376449049036039
551,4.040100937993442,1148.5,,dit,vp,angle,64,6,0.0009337335856132793,0.9999,128,256,8,1,479426,419,0.7328847050666809,patience,1.234076252620971e-15,0.032143291115423134,0.6060151406990163,0.23071621576026852,0.03344631355962159
559,1.6900326270373012,320.4,,adm,vp,angle,32,4,0.0009616175681885363,0.99,128,256,4,,1284130,75,0.7287692427635193,patience,9.429409135139497e-16,0.04946589326537243,0.24680218817104566,0.33800652540746023,0.056988669779237326
561,1.754687144758668,232.2,,adm,ve,pixel,48,7,0.0029442031198606495,0.99,256,128,4,,3362354,91,0.7287812829017639,patience,2.1146523013804579e-16,0.02784227389813476,0.2632030717138002,0.261228385184408,0.04989883601325431
563,2.1375261260024323,106.1,,conv,vp,angle,48,4,0.0021350090285950254,0.99,256,256,,,182738,82,0.729771614074707,patience,8.789452727894489e-16,0.07134279935497245,0.3206289189003648,0.40137578722988326,0.11865760200218904
556,6.455460322296585,861.4,,dit,vp,angle,64,6,0.0019084926663833002,0.9999,256,256,8,1,479426,573,0.7403563261032104,patience,1.5776484805794191e-15,0.03265731938446459,0.9683190483444878,0.22357234977233525,0.033776668815870096
562,1.9990717479498996,199.7,,conv,vp,angle,128,6,0.0004064219801572842,0.99,128,256,,,1825154,77,0.7291815280914307,patience,1.0108440837514913e-15,0.06487686893945988,0.2998607621924849,0.3663839275169465,0.09984538524465897
560,1.8518767353289443,421.5,,dit,vp,angle,64,6,0.0013746012424944234,0.99,128,256,8,1,479426,140,0.7287303805351257,patience,8.980580350417745e-16,0.01751053616267484,0.2777815102993416,0.19155820250478023,0.033765123732133834
567,11.699513058313658,78.6,,dit,edm,angle,64,6,0.0008014947715302832,0.9999,128,64,8,1,467138,16,0.9906728267669678,patience,9.805352148391316e-17,0.5849756529156829,1.1778749202572867,0.8241594061332755,0.6598592522521428
552,2.2980900335875694,1298.4,,adm,edm,angle,48,2,0.001191881608312613,0.9999,128,64,2,,2822450,279,0.8316102623939514,patience,1.718854740110157e-16,0.08125316416263106,0.3447135050381354,0.3834555444068041,0.15760503049548333
566,2.038939577350893,333.6,,unet,vp,angle,16,5,0.0022411276852974337,0.999,256,256,,,278322,177,0.7299540042877197,patience,1.0567458066439148e-15,0.06133473690363944,0.30584093660263395,0.3754143580649018,0.11164014861040808
564,2.359846325763004,431.5,,adm,ve,pixel,96,2,0.0038264049419468663,0.99,256,256,2,,11317346,219,0.7311489582061768,patience,2.767468494898111e-16,0.06634790343137031,0.3539769488644505,0.3272056806725071,0.0901802418178921
565,1.8300435888732989,418.3,,dit,vp,angle,64,6,0.0009571587212383727,0.99,128,256,8,1,479426,137,0.7279978394508362,patience,9.502286483428363e-16,0.014282568370704851,0.2745065383309948,0.17977477586269414,0.029036241895331813
568,2.4089328843393583,366.2,,dit,vp,pixel,256,6,0.000767139786105249,0.99,128,256,8,1,7373570,110,0.7332905530929565,patience,9.596089113558805e-16,0.028972795303127574,0.36133993265090375,0.23637218672498467,0.04580375316624895
570,1.600002304405652,308.5,,dit,ve,angle,64,6,0.0026103048720078708,0.999,256,64,8,1,467138,197,0.7285779118537903,patience,2.443829819441041e-16,0.013602344341487882,0.2400003456608478,0.18712369716066457,0.01956445616198487
572,2.1207323846892194,228.3,,dit,vp,angle,64,6,0.004021947221514446,0.999,512,128,8,1,471234,263,0.7300944924354553,patience,1.001170045981024e-15,0.022411934150366797,0.3181098577033829,0.19796181604115617,0.033630130414355495
571,2.0600445229255726,302.0,,uvit,vp,angle,64,6,0.0026056515985299735,0.999,512,256,8,1,397864,342,0.7310745120048523,patience,9.93187481245398e-16,0.021156969295883954,0.3090066784388359,0.20386743245006292,0.027498947860202225
576,10.878442673456936,115.3,,adm,edm,angle,128,2,0.0009653110624051883,0.9995,512,64,2,,19968130,31,0.9906581044197083,patience,1.2358203930774187e-16,0.5439221336728468,0.9182743965016391,0.7547101847646478,0.5460397089142964
573,1.8636931890713724,479.3,,adm,ve,angle,48,7,0.00031235381759386346,0.999,128,64,4,,3350066,73,0.7290511131286621,patience,2.354802525692965e-16,0.04720017970101664,0.27955397836070583,0.32550964708926144,0.07969306473272882
575,1.7861941258967116,382.7,,unet,vp,angle,48,6,0.004189369879382613,0.999,256,64,,,2826098,136,0.7283366918563843,patience,1.0731196098853462e-15,0.04778756694049835,0.2679291188845067,0.3528178450182022,0.062064062134674094
569,8.238895676566514,848.7,,dit,ve,angle,128,6,0.0017497192232985848,0.9999,256,256,4,1,1868162,581,0.7512159943580627,patience,2.997407717594455e-16,0.05647016027542007,1.235834351484977,0.23405047235180682,0.05687611884791701
578,1.9690495677290991,313.0,,adm,edm,angle,16,4,0.001102946367820266,0.999,512,128,4,,322834,243,0.8236144781112671,patience,2.1556647976686593e-16,0.045879539695462546,0.29535743515936486,0.3057481812702975,0.043438331612439464
579,1.8191324262574997,228.0,,dit,vp,angle,64,5,0.0027694369335495,0.99,256,128,8,1,396546,153,0.7282806634902954,patience,8.48851960161082e-16,0.01236075519800739,0.27286986393862495,0.18349497744721602,0.025537114395249742
580,1.556151908849541,184.3,,dit,edm,angle,64,6,0.0033251774974429054,0.99,256,256,8,1,479426,104,0.8207047581672668,patience,2.0717564132107735e-16,0.015824331362228383,0.23342278632743113,0.16960789006509075,0.031887003612933985
577,7.959839461132343,500.5,,dit,vp,angle,64,6,0.003352337493240127,0.9999,512,256,8,1,479426,600,0.7841601967811584,max_epochs,1.106522585047376e-15,0.23501968553688246,1.1939759191698514,0.6039734259422259,0.5966378141198441
574,1.792577822102353,788.2,,adm,edm,angle,32,4,0.002768340010096453,0.99,256,256,4,,1284130,320,0.8240687847137451,patience,2.1489070093694974e-16,0.04642970565193383,0.26888667331535293,0.3573450073019782,0.06826177885857027
582,1.7885145170276806,227.9,,dit,vp,angle,64,6,0.003400594056596371,0.999,512,256,8,1,479426,261,0.7283964157104492,patience,1.012162674124667e-15,0.013712129694210429,0.2682771775541521,0.16406937116005268,0.07447689266773981
585,49.023342169528924,98.3,,adm,vp,angle,96,5,0.0026994848211959353,0.999,256,256,4,,11317346,16,0.9805381894111633,patience,2.510267742541572e-16,2.4511671084764464,1.0785490195518548,1.9698150502367198,2.42350714110403
581,1.833813603688507,334.5,,dit,vp,angle,64,6,0.002264948811140496,0.999,256,128,8,1,471234,212,0.7277833819389343,patience,9.706622965819334e-16,0.013073288120391213,0.27507204055327605,0.17583566711316329,0.017270556757910952
586,2.2065517911446926,177.7,,dit,vp,angle,64,6,0.003300837573103705,0.99,256,64,8,2,466376,99,0.7319816946983337,patience,1.02951042629412e-15,0.02551071761768342,0.3309827686717039,0.24107596289484848,0.04034799891155376
583,1.681829843220016,342.8,,dit,vp,angle,64,6,0.0018570050397869894,0.99,128,128,8,1,471234,111,0.7291314601898193,patience,9.238705154213325e-16,0.011981174346628043,0.2522744764830024,0.1905027638223289,0.02655918692087972
590,11.330983008888843,58.0,,dit,edm,angle,64,6,0.002236393419527316,0.9999,256,256,8,1,479426,16,0.990686297416687,patience,1.1171485962210694e-16,0.5665491504444422,1.0476318969687524,0.7958331832154261,0.6153336785317507
584,1.791848398305994,519.9,,unet,edm,angle,48,6,0.0010599414740593586,0.999,128,64,,,2826098,100,0.8197358846664429,patience,1.9106910970858182e-16,0.03956813727827724,0.2687772597458991,0.27591580456854825,0.04047068111775396
589,1.5683387559796,375.8,,dit,ve,angle,64,6,0.0024373009549997957,0.999,128,256,8,1,479426,126,0.7280759215354919,patience,2.395516073640977e-16,0.015561566054993259,0.23525081339694,0.17308982827769515,0.035808832877301966
